,weekday,day,month,year,home_team_break,guest_team_break,date,time,home_team_name,guest_team_name,competition,saison,gameday,home_coach,guest_coach,resultNumeric,homeTotalGoalsShoot,homeTotalGoalsReceived,homeTotalGoalDiff,guestTotalGoalsShoot,guestTotalGoalsReceived,guestTotalGoalDiff,homeTeamGoalsShootAtHome,homeTeamGoalsReceivedAtHome,homeTeamGoalsDiffAtHome,homeTeamGoalsShootAway,homeTeamGoalsReceivedAway,homeTeamGoalsDiffAway,guestTeamGoalsShootAtHome,guestTeamGoalsReceivedAtHome,guestTeamGoalsDiffAtHome,guestTeamGoalsShootAway,guestTeamGoalsReceivedAway,guestTeamGoalsDiffAway,hoamAvgPoints,guestAvgpoints,htb_0,htb_2,htb_3,htb_4,htb_5,htb_6,htb_7,htb_8,htb_9,htb_10,htb_11,htb_12,htb_13,htb_14,htb_15,htb_>15,gtb_0,gtb_2,gtb_3,gtb_4,gtb_5,gtb_6,gtb_7,gtb_8,gtb_9,gtb_10,gtb_11,gtb_12,gtb_13,gtb_14,gtb_15,gtb_>15
46,6,2,8,2009,3,7,2009-08-02,19:30,SK Sturm Graz,SV Mattersburg,Bundesliga,2009/10,3,Franco Foda,Franz Lederer,2.0,2.0,0.25,1.75,1.0,2.5,-1.5,2.5,0.5,2.0,1.5,1.0,0.5,2.0,1.0,1.0,0.0,4.0,-4.0,2.5,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,6,2,8,2009,3,7,2009-08-02,19:30,FK Austria Wien,SV Kapfenberg,Bundesliga,2009/10,3,Karl Daxbacher,Werner Gregoritsch,3.0,2.333333333,0.0,2.333333333,1.5,1.5,0.0,0.0,0.0,0.0,2.333333333,2.333333333,0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.333333333,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1,4,8,2009,6,3,2009-08-04,20:15,GNK Dinamo Zagreb,Red Bull Salzburg,UEFA Champions League-Qualifikation,2009/10,3.Runde Rückspiele,?,Huub Stevens,-1.0,1.0,0.0,1.0,1.333333333,1.0,0.333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.75,1.25,0.5,0.5,0.5,0.0,1.0,1.8333333330000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,6,8,2009,7,4,2009-08-06,19:15,APOP Kinyras Pegias,SK Rapid Wien,Europa League Qualifikation,2009/10,3.Runde Rückspiele,?,Peter Pacult,0.0,1.0,0.0,1.0,3.2,0.8,2.4,0.0,0.0,0.0,1.0,2.0,-1.0,4.0,0.666666667,3.333333333,2.0,1.0,1.0,0.0,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,3,6,8,2009,4,7,2009-08-06,19:15,SK Sturm Graz,OFK Petrovac,Europa League Qualifikation,2009/10,3.Runde Rückspiele,Franco Foda,?,5.0,2.0,0.2,1.8,1.0,2.0,-1.0,2.333333333,0.333333333,2.0,1.5,1.0,0.5,1.0,2.0,-1.0,0.0,0.0,0.0,2.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,3,6,8,2009,4,7,2009-08-06,19:15,FK Austria Wien,FK Vojvodina Novi Sad,Europa League Qualifikation,2009/10,3.Runde Rückspiele,Karl Daxbacher,?,2.0,2.5,0.0,2.5,1.0,1.0,0.0,3.0,0.0,3.0,2.333333333,2.333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.75,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,4,7,8,2009,7,7,2009-08-07,18:00,Red Bull Juniors Salzburg,FC Lustenau,2. Liga,2009/10,5,Niko Kovac,Nenad Bjelica,-2.0,1.75,1.5,0.25,2.0,0.5,1.5,2.0,3.0,-1.0,1.5,2.0,-0.5,2.0,0.5,1.5,2.0,0.5,1.5,0.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,4,7,8,2009,7,7,2009-08-07,18:00,FC Dornbirn,First Vienna FC,2. Liga,2009/10,5,Armand Benneker,Peter Stöger,1.0,0.5,1.0,-0.5,0.75,1.75,-1.0,0.0,4.0,-4.0,0.666666667,1.333333333,-0.666666667,1.0,3.0,-2.0,0.666666667,1.333333333,-0.666666667,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,4,7,8,2009,6,7,2009-08-07,18:00,FC Wacker Innsbruck,FK Austria Wien Amateure,2. Liga,2009/10,5,Walter Kogler,Johann Dihanich,2.0,2.5,0.25,2.25,0.5,2.0,-1.5,3.5,0.5,3.0,1.5,2.0,-0.5,1.0,1.0,0.0,0.333333333,2.333333333,-2.0,2.25,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,4,7,8,2009,7,7,2009-08-07,18:00,SKN St. Pölten,SC Austria Lustenau,2. Liga,2009/10,5,Martin Scherb,Edmund Stöhr,-4.0,1.5,0.75,0.75,0.75,2.0,-1.25,1.6666666669999999,1.0,0.666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,-5.0,2.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,4,7,8,2009,7,7,2009-08-07,18:00,FC Admira Wacker Mödling,TSV Hartberg,2. Liga,2009/10,5,Walter Schachner,Bruno Friesenbichler,-1.0,2.25,0.25,2.0,0.0,1.75,-1.75,1.0,0.5,0.5,3.5,0.5,3.0,0.0,1.5,-1.5,0.0,2.0,-2.0,2.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,4,7,8,2009,6,5,2009-08-07,20:30,LASK,SV Kapfenberg,Bundesliga,2009/10,4,Matthias Hamann,Werner Gregoritsch,4.0,3.333333333,1.6666666669999999,1.6666666669999999,1.0,2.0,-1.0,4.0,2.5,1.5,2.0,3.0,-1.0,1.5,1.5,0.0,0.0,3.0,-3.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,5,8,8,2009,8,7,2009-08-08,17:00,FC Gratkorn,SC Rheindorf Altach,2. Liga,2009/10,5,Michael Fuchs †,Adi Hütter,2.0,1.25,0.25,1.0,3.25,0.5,2.75,0.5,0.5,0.0,2.0,2.5,-0.5,3.666666667,0.666666667,3.0,2.0,0.0,2.0,0.75,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,5,8,8,2009,6,4,2009-08-08,19:30,SV Mattersburg,Red Bull Salzburg,Bundesliga,2009/10,4,Franz Lederer,Huub Stevens,-1.0,0.666666667,0.333333333,0.333333333,1.428571429,1.0,0.428571429,2.0,1.0,1.0,0.0,3.0,-3.0,1.75,1.25,0.5,1.0,0.666666667,0.333333333,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,6,9,8,2009,3,9,2009-08-09,17:00,FK Austria Wien,SC Wiener Neustadt,Bundesliga,2009/10,4,Karl Daxbacher,Helmut Kraft,1.0,2.8,0.4,2.4,1.6666666669999999,1.6666666669999999,0.0,3.5,1.0,2.5,2.333333333,2.333333333,0.0,2.5,1.0,1.5,0.0,3.0,-3.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,6,9,8,2009,7,3,2009-08-09,19:30,SK Austria Kärnten,SK Sturm Graz,Bundesliga,2009/10,4,Frenkie Schinkels,Franco Foda,-2.0,1.333333333,0.0,1.333333333,2.5,0.5,2.0,0.0,0.0,0.0,1.333333333,3.666666667,-2.333333333,3.0,0.25,2.75,1.5,1.0,0.5,0.0,2.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,6,9,8,2009,9,3,2009-08-09,19:30,SV Ried,SK Rapid Wien,Bundesliga,2009/10,4,Paul Gludovatz,Peter Pacult,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.666666667,3.333333333,2.0,1.333333333,0.666666667,2.0,2.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4,14,8,2009,higher15,7,2009-08-14,17:00,ASV Zurndorf,FC Dornbirn,ÖFB-Cup,2009/10,1.Runde,?,Armand Benneker,-1.0,0.0,0.0,0.0,0.8,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,-1.5,0.666666667,1.333333333,-0.666666667,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,4,14,8,2009,higher15,7,2009-08-14,17:30,SV Sierning,FC Lustenau,ÖFB-Cup,2009/10,1.Runde,?,Nenad Bjelica,-2.0,0.0,0.0,0.0,2.2,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,2.333333333,0.666666667,1.6666666669999999,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,4,14,8,2009,higher15,7,2009-08-14,19:00,FC Blau Weiß Linz,SKN St. Pölten,ÖFB-Cup,2009/10,1.Runde,?,Martin Scherb,1.0,0.0,0.0,0.0,1.2,1.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,-0.5,1.0,0.0,1.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,4,14,8,2009,higher15,5,2009-08-14,19:00,SV Grieskirchen,SC Wiener Neustadt,ÖFB-Cup,2009/10,1.Runde,?,Helmut Kraft,-2.0,0.0,0.0,0.0,1.5,1.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.5,0.5,2.5,-2.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,4,14,8,2009,higher15,6,2009-08-14,19:00,FC Pasching,SC Rheindorf Altach,ÖFB-Cup,2009/10,1.Runde,?,Adi Hütter,1.0,0.0,0.0,0.0,2.8,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.666666667,0.666666667,3.0,1.5,1.5,0.0,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,4,14,8,2009,higher15,7,2009-08-14,19:00,SK Sturm Graz II,SV Kapfenberg,ÖFB-Cup,2009/10,1.Runde,?,Werner Gregoritsch,2.0,0.0,0.0,0.0,0.75,2.5,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,3.5,-3.5,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,4,14,8,2009,higher15,6,2009-08-14,19:00,FC Admira Wacker Mödling II,SV Mattersburg,ÖFB-Cup,2009/10,1.Runde,?,Franz Lederer,2.0,0.0,0.0,0.0,1.0,2.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,-3.0,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,4,14,8,2009,higher15,7,2009-08-14,19:00,SV Seekirchen,First Vienna FC,ÖFB-Cup,2009/10,1.Runde,?,Peter Stöger,-1.0,0.0,0.0,0.0,0.8,1.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,0.75,1.5,-0.75,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,4,14,8,2009,higher15,7,2009-08-14,19:30,SV Horn,FK Austria Wien Amateure,ÖFB-Cup,2009/10,1.Runde,?,Johann Dihanich,0.0,0.0,0.0,0.0,0.4,2.0,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,2.25,-2.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,4,14,8,2009,higher15,7,2009-08-14,19:30,SV Schwechat,SC Austria Lustenau,ÖFB-Cup,2009/10,1.Runde,?,Edmund Stöhr,-1.0,0.0,0.0,0.0,1.4,1.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.5,-0.5,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,4,14,8,2009,higher15,7,2009-08-14,20:00,SC Zwettl,TSV Hartberg,ÖFB-Cup,2009/10,1.Runde,?,Bruno Friesenbichler,-2.0,0.0,0.0,0.0,0.2,1.4,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,0.333333333,1.333333333,-1.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,5,15,8,2009,higher15,7,2009-08-15,17:00,SV Würmla,FK Austria Wien,ÖFB-Cup,2009/10,1.Runde,?,Karl Daxbacher,-6.0,0.0,0.0,0.0,1.625,1.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,0.5,1.5,1.0,0.5,0.0,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,5,15,8,2009,higher15,6,2009-08-15,17:00,Rennweger SV 1901,SK Austria Kärnten,ÖFB-Cup,2009/10,1.Runde,?,Frenkie Schinkels,-1.0,0.0,0.0,0.0,2.714285714,1.0,1.714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.666666667,3.333333333,1.75,1.25,0.5,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,5,15,8,2009,higher15,8,2009-08-15,17:00,SV Gaflenz,FC Gratkorn,ÖFB-Cup,2009/10,1.Runde,?,Michael Fuchs †,-3.0,0.0,0.0,0.0,3.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6666666669999999,2.333333333,2.0,3.0,-1.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,5,15,8,2009,higher15,8,2009-08-15,17:00,FC Kufstein,FC Wacker Innsbruck,ÖFB-Cup,2009/10,1.Runde,?,Walter Kogler,-5.0,0.0,0.0,0.0,1.6,2.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,3.0,-1.333333333,1.5,2.0,-0.5,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,5,15,8,2009,higher15,8,2009-08-15,17:00,KSV Ankerbrot,FC Admira Wacker Mödling,ÖFB-Cup,2009/10,1.Runde,?,Walter Schachner,-1.0,0.0,0.0,0.0,2.4,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.333333333,2.666666667,1.5,2.0,-0.5,0.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,5,15,8,2009,higher15,8,2009-08-15,17:00,ASK Baumgarten,Red Bull Juniors Salzburg,ÖFB-Cup,2009/10,1.Runde,?,Niko Kovac,-5.0,0.0,0.0,0.0,1.8,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.666666667,0.0,3.5,0.5,3.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,5,15,8,2009,higher15,6,2009-08-15,17:00,Post SV Wien,LASK,ÖFB-Cup,2009/10,1.Runde,?,Matthias Hamann,-2.0,0.0,0.0,0.0,1.25,3.5,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,1.333333333,3.666666667,-2.333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,5,15,8,2009,higher15,6,2009-08-15,17:00,SC/ESV Parndorf,SK Rapid Wien,ÖFB-Cup,2009/10,1.Runde,?,Peter Pacult,-4.0,0.0,0.0,0.0,2.666666667,1.6666666669999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.333333333,2.333333333,0.0,0.0,2.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,5,15,8,2009,higher15,7,2009-08-15,17:00,SK Vorwärts Steyr,Red Bull Salzburg,ÖFB-Cup,2009/10,1.Runde,?,Huub Stevens,-3.0,0.0,0.0,0.0,1.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,0.666666667,0.666666667,2.0,2.5,-0.5,0.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,5,15,8,2009,higher15,6,2009-08-15,18:30,TSV St. Johann,SK Sturm Graz,ÖFB-Cup,2009/10,1.Runde,?,Franco Foda,-2.0,0.0,0.0,0.0,2.5714285709999998,0.571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,2.75,2.0,1.0,1.0,0.0,2.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,5,15,8,2009,higher15,6,2009-08-15,20:00,FC Wels,SV Ried,ÖFB-Cup,2009/10,1.Runde,?,Paul Gludovatz,-3.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,2,19,8,2009,4,higher15,2009-08-19,20:45,Red Bull Salzburg,Maccabi Haifa,UEFA Champions League-Qualifikation,2009/10,4.Runde Hinspiele,Huub Stevens,?,-1.0,2.222222222,0.5555555560000001,1.6666666669999999,0.0,0.0,0.0,1.75,1.25,0.5,2.6,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.222222222,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,3,20,8,2009,higher15,5,2009-08-20,19:15,SK Sturm Graz,Metalist Kharkiv,Europa League Qualifikation,2009/10,4.Runde Hinspiele,Franco Foda,?,0.0,0.0,0.0,0.0,2.857142857,1.428571429,1.428571429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.75,1.75,1.0,0.0,2.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,3,20,8,2009,5,higher15,2009-08-20,19:15,SK Rapid Wien,Aston Villa,Europa League Qualifikation,2009/10,4.Runde Hinspiele,Peter Pacult,?,1.0,2.75,0.25,2.5,0.0,0.0,0.0,4.0,0.666666667,3.333333333,2.0,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,3,20,8,2009,5,higher15,2009-08-20,19:15,Metalurh Donetsk,FK Austria Wien,Europa League Qualifikation,2009/10,4.Runde Hinspiele,?,Karl Daxbacher,0.0,2.75,0.125,2.625,0.0,0.0,0.0,3.0,0.25,2.75,2.5,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,4,21,8,2009,7,7,2009-08-21,18:00,TSV Hartberg,FC Lustenau,2. Liga,2009/10,6,Bruno Friesenbichler,Nenad Bjelica,1.0,0.833333333,0.5,0.333333333,2.166666667,0.5,1.6666666669999999,0.0,1.5,-1.5,1.25,1.5,-0.25,2.0,0.5,1.5,2.25,0.5,1.75,1.166666667,2.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,4,21,8,2009,6,6,2009-08-21,18:00,FC Wacker Innsbruck,FC Gratkorn,2. Liga,2009/10,6,Walter Kogler,Michael Fuchs †,0.0,2.333333333,0.166666667,2.166666667,2.0,1.333333333,0.666666667,3.0,0.333333333,2.666666667,1.6666666669999999,1.6666666669999999,0.0,1.333333333,0.666666667,0.666666667,2.666666667,2.0,0.666666667,2.5,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,4,21,8,2009,7,7,2009-08-21,18:00,FK Austria Wien Amateure,First Vienna FC,2. Liga,2009/10,6,Johann Dihanich,Peter Stöger,-3.0,0.5,0.166666667,0.333333333,0.833333333,1.5,-0.666666667,1.0,1.0,0.0,0.4,2.0,-1.6,1.0,3.0,-2.0,0.8,1.2,-0.4,0.333333333,0.833333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,4,21,8,2009,7,7,2009-08-21,18:00,SC Rheindorf Altach,SKN St. Pölten,2. Liga,2009/10,6,Adi Hütter,Martin Scherb,-3.0,2.333333333,0.333333333,2.0,1.333333333,1.6666666669999999,-0.333333333,3.666666667,0.666666667,3.0,1.0,1.333333333,-0.333333333,1.25,1.75,-0.5,1.5,1.5,0.0,2.0,1.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,4,21,8,2009,6,7,2009-08-21,18:00,Red Bull Juniors Salzburg,FC Dornbirn,2. Liga,2009/10,6,Niko Kovac,Armand Benneker,2.0,2.333333333,1.5,0.833333333,1.166666667,1.8333333330000001,-0.666666667,1.6666666669999999,3.0,-1.333333333,3.0,1.6666666669999999,1.333333333,1.0,2.5,-1.5,1.25,1.5,-0.25,0.833333333,1.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,4,21,8,2009,6,6,2009-08-21,20:30,SK Austria Kärnten,SV Ried,Bundesliga,2009/10,5,Frenkie Schinkels,Paul Gludovatz,0.0,1.8,0.6,1.2,1.4,0.6,0.8,1.0,3.0,-2.0,2.0,3.25,-1.25,1.0,0.5,0.5,1.6666666669999999,0.666666667,1.0,0.6,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,5,22,8,2009,8,7,2009-08-22,17:00,SC Austria Lustenau,FC Admira Wacker Mödling,2. Liga,2009/10,6,Edmund Stöhr,Walter Schachner,1.0,1.333333333,0.5,0.833333333,2.333333333,0.5,1.8333333330000001,1.0,1.0,0.0,1.6666666669999999,1.6666666669999999,0.0,0.666666667,0.666666667,0.0,4.0,0.333333333,3.666666667,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,5,22,8,2009,8,3,2009-08-22,19:30,SC Wiener Neustadt,Red Bull Salzburg,Bundesliga,2009/10,5,Helmut Kraft,Huub Stevens,0.0,1.8,0.4,1.4,2.1,1.2,0.9,2.5,1.0,1.5,1.333333333,2.0,-0.666666667,1.6,1.4,0.2,2.6,1.0,1.6,1.8,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6,23,8,2009,3,3,2009-08-23,17:00,SK Sturm Graz,FK Austria Wien,Bundesliga,2009/10,5,Franco Foda,Karl Daxbacher,-1.0,2.555555556,0.222222222,2.333333333,2.75,1.5,1.25,2.6,0.4,2.2,2.5,1.25,1.25,3.0,1.0,2.0,2.6,1.8,0.8,2.555555556,2.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6,23,8,2009,3,8,2009-08-23,19:30,SK Rapid Wien,LASK,Bundesliga,2009/10,5,Peter Pacult,Matthias Hamann,3.0,2.555555556,0.222222222,2.333333333,3.6,1.8,1.8,3.25,0.5,2.75,2.0,1.4,0.6,4.0,1.6666666669999999,2.333333333,3.0,2.0,1.0,2.222222222,1.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,6,23,8,2009,9,9,2009-08-23,19:30,SV Kapfenberg,SV Mattersburg,Bundesliga,2009/10,5,Werner Gregoritsch,Franz Lederer,-1.0,0.8,0.6,0.2,0.8,2.4,-1.6,1.5,1.5,0.0,0.333333333,3.333333333,-3.0,2.0,2.0,0.0,0.0,2.666666667,-2.666666667,0.6,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100,1,25,8,2009,6,3,2009-08-25,20:45,Maccabi Haifa,Red Bull Salzburg,UEFA Champions League-Qualifikation,2009/10,4.Runde Rückspiele,?,Huub Stevens,3.0,2.0,0.0,2.0,2.0,1.181818182,0.818181818,0.0,0.0,0.0,2.0,1.0,1.0,1.6,1.4,0.2,2.333333333,1.0,1.333333333,3.0,1.9090909090000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3,27,8,2009,7,4,2009-08-27,19:15,Metalist Kharkiv,SK Sturm Graz,Europa League Qualifikation,2009/10,4.Runde Rückspiele,?,Franco Foda,-1.0,1.0,0.0,1.0,2.3,0.8,1.5,0.0,0.0,0.0,1.0,1.0,0.0,2.166666667,0.5,1.6666666669999999,2.5,1.25,1.25,1.0,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
