,competition,date,gameday,guest_coach,guest_game_system,guest_team_id,guest_team_name,home_coach,home_game_system,home_team_id,home_team_name,identifier,result,saison,time,viewers
108,Bundesliga,So. 14.04.2019,25,,,122,SK Sturm Graz,Marco Rose,4-3-1-2,409,Red Bull Salzburg,bb83638812769a3a1a285722574f5c74485fff23d7d63fffae68f0d6d9ca0e09,3:1,2018/19,17:00,11133
109,Bundesliga,So. 21.04.2019,26,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,2662,SKN St. Pölten,9643a145bdebad81c2d51452694aa83b1fc5ca8924d6ee07e958bc2b14472fd8,1:1,2018/19,14:30,3514
110,Bundesliga,Mi. 24.04.2019,27,,,4441,Wolfsberger AC,Marco Rose,4-3-1-2,409,Red Bull Salzburg,f65f0d8a5e63cdb73ded0a7d2a6b3478c9a711b8d923bf8e39aa1a79db0bf8bf,3:1,2018/19,19:00,6181
111,Bundesliga,So. 28.04.2019,28,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,4441,Wolfsberger AC,b980fc00713bb6c824ce6f2145669f363250c7c5f80ac819c1b003f454b58ed5,2:1,2018/19,14:30,3409
112,Bundesliga,So. 05.05.2019,29,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,14,FK Austria Wien,34608929803fb65477fa0dc5b5f741c323d2f053bb908060e24026baae189c55,1:2,2018/19,17:00,9578
113,Bundesliga,So. 12.05.2019,30,,,413,LASK,Marco Rose,4-3-1-2,409,Red Bull Salzburg,4e90ac0b90d80c0e66bb3044cf0f208bcae498706cd2fd2bcc2b8ed6449db816,2:1,2018/19,17:00,11457
114,Bundesliga,So. 19.05.2019,31,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,122,SK Sturm Graz,e261cbd90a0d5b90885ac2a46d97d2b61daa220b036394210a2598f060115b97,1:2,2018/19,17:00,11486
115,Bundesliga,So. 26.05.2019,32,,,2662,SKN St. Pölten,Marco Rose,4-3-1-2,409,Red Bull Salzburg,9807cfc6bd4ef82aa1ceb0a930fe61a6148367bd51b2add274ae54e9b9ae75d8,7:0,2018/19,17:00,16200
116,ÖFB-Cup,So. 22.07.2018,1.Runde,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,24830,ASKÖ Oedt,22d2d7b450cbf142de7e8fa4f9421db33cbf58fe0628e1bb657bb6e5ef08bcec,0:6,2018/19,17:15,2112
117,ÖFB-Cup,Mi. 26.09.2018,2.Runde,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,17663,SC Schwaz,25e348a19f5a308633fd8987b6471ed8ad3c7b135b63bd1f943a262091689f0b,0:6,2018/19,20:30,1300
118,ÖFB-Cup,Mi. 31.10.2018,Achtelfinale,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,541,SC Austria Lustenau,bfa6fc0e177105e9765b79ba81c607ffe230840064dbea71a284895babddc8fa,0:1,2018/19,18:30,3500
119,ÖFB-Cup,So. 17.02.2019,Viertelfinale,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,17444,SC Wiener Neustadt,552cc9ac6700dd6aab41f0da76e20c765de840287f539934b3bea6517268ae51,1:2,2018/19,15:00,2170
120,ÖFB-Cup,Mi. 03.04.2019,Halbfinale,Marco Rose,4-3-1-2,409,Red Bull Salzburg,,,316,Grazer AK 1902,28cf0091bf60099b29e7ab893bc9d104e5e08090f030c35125368e7363895147,0:6,2018/19,18:00,13301
121,ÖFB-Cup,Mi. 01.05.2019,Finale,,,170,SK Rapid Wien,Marco Rose,4-3-1-2,409,Red Bull Salzburg,fd4e2680aa9ec80676ef075d3dc00dfbf35bba9de3535bbb1d5a41153f4232ff,2:0,2018/19,16:30,24200
122,Europa League Qualifikation,Do. 26.07.2018,2.Runde Hinspiele,,,353,Lillestrøm SK,Oliver Glasner,3-4-3 flach,413,LASK,e8e4bcbbf9fc501e201115071b0509a5c5d2db6fc2276232db1a05867688e7bd,4:0,2018/19,19:45,8304
123,Europa League Qualifikation,Do. 02.08.2018,2.Runde Rückspiele,Oliver Glasner,3-4-3 flach,413,LASK,,,353,Lillestrøm SK,4518bf968e11f1d0400cb1dee9be4d8c817d71436309ac11eee2be6dd55d27d1,1:2,2018/19,18:30,1975
124,Europa League Qualifikation,Do. 09.08.2018,3.Runde Hinspiele,Oliver Glasner,3-4-3 flach,413,LASK,,,114,Besiktas Istanbul,fb0cabac22242617bc02db5b10042dfd77b929d04096d4b2dd557d18b7fef54e,1:0,2018/19,19:00,24476
125,Europa League Qualifikation,Do. 16.08.2018,3.Runde Rückspiele,,,114,Besiktas Istanbul,Oliver Glasner,3-4-3 flach,413,LASK,6aabdfdf7a72cc8193305ab5980197620aff46fae1cb6898b3912e3dde8766b8,2:1,2018/19,19:45,14000
126,Bundesliga,So. 29.07.2018,1,Oliver Glasner,3-5-2 offensiv,413,LASK,,,409,Red Bull Salzburg,bad2f6e1116619c366420b69ef328c830387d6d3410bd08616d22f816826e262,3:1,2018/19,17:00,11532
127,Bundesliga,So. 05.08.2018,2,,,2662,SKN St. Pölten,Oliver Glasner,3-4-3 flach,413,LASK,6d2ddc866114108a943c7797d47c442a588462912fcef5fb825be6d4eef5ba75,0:0,2018/19,17:00,5061
128,Bundesliga,So. 12.08.2018,3,Oliver Glasner,3-4-3 flach,413,LASK,,,503,FC Admira Wacker Mödling,72549bb2cb2388b5548caefb6c03e0b2170b8f4c038655097853562de8827966,0:1,2018/19,17:00,1850
129,Bundesliga,So. 19.08.2018,4,,,170,SK Rapid Wien,Oliver Glasner,3-4-3 flach,413,LASK,402688b6426623b821939090312bd5e4070c964081b013f55d0213ee1a9c2f6d,2:1,2018/19,17:00,5864
130,Bundesliga,So. 26.08.2018,5,Oliver Glasner,3-4-3 flach,413,LASK,,,4467,TSV Hartberg,3040b8153751b0b428bc462eb1ab7c859bcbee339fbe35fe70869904e015db4c,0:1,2018/19,17:00,3141
131,Bundesliga,So. 02.09.2018,6,,,4441,Wolfsberger AC,Oliver Glasner,3-4-3 flach,413,LASK,b4b04b1fa0439c0a1a9c9896d3cafa0bf4b6fe2a97c86650a41813dfc226f609,2:0,2018/19,17:00,5119
132,Bundesliga,So. 16.09.2018,7,Oliver Glasner,3-4-3 flach,413,LASK,,,856,SV Mattersburg,f662c5305467257c0ade32d796297007fe0d51c3908031ac3634e879c3c6370e,1:3,2018/19,14:30,1952
133,Bundesliga,So. 23.09.2018,8,Oliver Glasner,3-4-3 flach,413,LASK,,,14,FK Austria Wien,0d6c4c5ad6aee4a81f8def92072de2729a8e4c65ce9ab7c5462d2012ff2c8950,0:3,2018/19,14:30,10076
134,Bundesliga,So. 30.09.2018,9,,,122,SK Sturm Graz,Oliver Glasner,3-4-3 flach,413,LASK,747002a2c9a6568297578f8cb1e966ff4b71bad10703cc9d23f1b6c4684757a5,0:0,2018/19,17:00,6009
135,Bundesliga,So. 07.10.2018,10,Oliver Glasner,3-4-3 flach,413,LASK,,,2444,FC Wacker Innsbruck,870a12f009eae1e62ec43615cd538b2b492b968276202e180eb1e9d51eaf7ac9,1:0,2018/19,14:30,3873
136,Bundesliga,Sa. 20.10.2018,11,,,3551,SC Rheindorf Altach,Oliver Glasner,3-4-3 flach,413,LASK,5311cabec60128a07ab193c5aa47519e706b9cffcdad789ce8200ef88134905d,1:1,2018/19,17:00,5089
137,Bundesliga,So. 28.10.2018,12,,,409,Red Bull Salzburg,Oliver Glasner,3-4-3 flach,413,LASK,c54535fbf2fc7516b89ce4d4f69451dc46685d4b8d4c1714ea31e1f3249eff40,3:3,2018/19,17:00,6009
138,Bundesliga,Sa. 03.11.2018,13,Oliver Glasner,3-4-3 flach,413,LASK,,,2662,SKN St. Pölten,8bf6e662a3e1deed3f3ae55e74390e5755b8ed4cc533883db1633cc19bb9ef7b,2:2,2018/19,17:00,4071
139,Bundesliga,Sa. 10.11.2018,14,,,503,FC Admira Wacker Mödling,Oliver Glasner,3-4-3 flach,413,LASK,216213b576098316a065531bd86652ebb66e90577f663485a319dafe65da1fcd,5:1,2018/19,17:00,4873
140,Bundesliga,So. 25.11.2018,15,Oliver Glasner,3-4-3 flach,413,LASK,,,170,SK Rapid Wien,a41c5d177971988652ba33ecf1aea9e72252026e6c4a289ae506e4344d00910f,0:1,2018/19,17:00,17600
141,Bundesliga,Sa. 01.12.2018,16,,,4467,TSV Hartberg,Oliver Glasner,3-4-3 flach,413,LASK,78e15389c18f7e574302a3aecf268b4d88e53c016bc1c1a834f6c9e5c3db4ec6,3:3,2018/19,17:00,4957
142,Bundesliga,Sa. 08.12.2018,17,Oliver Glasner,3-4-3 flach,413,LASK,,,4441,Wolfsberger AC,acb6ac96648d86e2ba50553485331f39424fdcc5d2af1f18e414f643397001f6,1:1,2018/19,17:00,2655
143,Bundesliga,Sa. 15.12.2018,18,,,856,SV Mattersburg,Oliver Glasner,3-4-3 flach,413,LASK,aafcc398d2f24bca21456eeb1b9dc45cd34965de7a94ada724bb639d51d9a4d6,2:1,2018/19,17:00,4797
144,Bundesliga,Fr. 22.02.2019,19,,,14,FK Austria Wien,Oliver Glasner,3-4-3 flach,413,LASK,4fadea0dcd5b4ab9d2ba3f40edd09a9bbb8f7b2019abbddbce9650f414ae7b31,2:0,2018/19,19:30,6009
145,Bundesliga,So. 03.03.2019,20,Oliver Glasner,3-4-3 flach,413,LASK,,,122,SK Sturm Graz,10fea4850452759914b5e8d7129571c480dba59b466d6887fd637c24a9bd7c60,0:3,2018/19,14:30,11154
146,Bundesliga,So. 10.03.2019,21,,,2444,FC Wacker Innsbruck,Oliver Glasner,3-4-3 flach,413,LASK,888b7fd589ef5980786c82283b4a0e2c6cef6c6832349cb0a791fa26c214ee5b,2:0,2018/19,17:00,5521
147,Bundesliga,So. 17.03.2019,22,Oliver Glasner,3-4-3 flach,413,LASK,,,3551,SC Rheindorf Altach,524a2252261934e859de07132abc7b921804f6dcf7246236bd3fdaa8ccea38b4,1:2,2018/19,17:00,4072
148,Bundesliga,So. 31.03.2019,23,Oliver Glasner,3-4-3 flach,413,LASK,,,4441,Wolfsberger AC,61684a858abbd5ab7ec535746811133dc9b44445723c704e7501ebd5ad35651d,0:3,2018/19,14:30,3691
149,Bundesliga,So. 07.04.2019,24,,,409,Red Bull Salzburg,Oliver Glasner,3-4-3 flach,413,LASK,b7692f4a3553c5fa7f7ecfc84dcab1567e9d997a409ed6a327e50ec7d526f0ab,0:2,2018/19,17:00,6087
150,Bundesliga,So. 14.04.2019,25,,,2662,SKN St. Pölten,Oliver Glasner,3-4-3 flach,413,LASK,3ec156e15aaa802314ccb8b70e75b29e1dc600694b4dd5889584ec22ab91fe45,0:0,2018/19,14:30,5187
151,Bundesliga,So. 21.04.2019,26,Oliver Glasner,3-4-3 flach,413,LASK,,,14,FK Austria Wien,376b3d032b43653cecb28d6d031d3bde2b01142fa4760b7e58073bfd5bed8de9,2:2,2018/19,17:00,8050
152,Bundesliga,Mi. 24.04.2019,27,,,122,SK Sturm Graz,Oliver Glasner,3-4-3 flach,413,LASK,3073e41ad88e4f6abd6e14532af5c4475bf63df8e519b5e414f566f54edea9aa,1:2,2018/19,19:00,5652
153,Bundesliga,So. 28.04.2019,28,Oliver Glasner,3-4-3 flach,413,LASK,,,122,SK Sturm Graz,9fab97aaebdd83563863f12053e309deff8883fd6d0adf130c51272997a3f8c3,2:3,2018/19,17:00,9267
154,Bundesliga,So. 05.05.2019,29,,,4441,Wolfsberger AC,Oliver Glasner,3-4-3 flach,413,LASK,0c7326f602e78fe3223d2c506e318032c1721f2d71209020c79d76bf54c91027,3:0,2018/19,14:30,5342
155,Bundesliga,So. 12.05.2019,30,Oliver Glasner,3-4-3 flach,413,LASK,,,409,Red Bull Salzburg,4e90ac0b90d80c0e66bb3044cf0f208bcae498706cd2fd2bcc2b8ed6449db816,2:1,2018/19,17:00,11457
156,Bundesliga,So. 19.05.2019,31,Oliver Glasner,3-4-3 flach,413,LASK,,,2662,SKN St. Pölten,21b53c2328f17796b60ab02612f79053b3f578dab9b9371433e351e347f94b08,0:1,2018/19,17:00,3200
157,Bundesliga,So. 26.05.2019,32,,,14,FK Austria Wien,Oliver Glasner,3-4-3 flach,413,LASK,aba8cbf2869a80d305f882aca4ce8e855c8eb890c67bbb0d0f22cb658ee992bd,5:2,2018/19,17:00,6087
158,ÖFB-Cup,Fr. 20.07.2018,1.Runde,Oliver Glasner,3-4-3 flach,413,LASK,,,23158,WSC Hertha Wels,28c3b2eb311ca71cbc8f2c6e9ed1954053eebf2b5f54715984283bc930555ea4,0:3,2018/19,19:00,3100
